EmpID,EmpName,EngDt,TermDt,DepID,GenderID,RaceID,MgrID,DOB,PayRate,Level
1257,"Simpson, Sarah N",08/06/2019,,5,1,1,1236,24/Jul/1983,,21
1258,"Barrett, Frank V",19/05/2019,,9,0,4,1221,08/Aug/1988,,19
1259,"Green, Davide T",14/06/2019,,4,0,5,1240,26/Oct/1973,,23
1260,"Webb, Robert C",22/09/2019,,4,0,1,1240,15/Apr/1968,,23
1261,"Bland, Sylvia F",24/04/2019,,9,1,1,1221,23/Sep/1969,,19
1262,"Barrett, Kathleen Z",08/08/2019,,7,1,1,1209,16/Aug/1989,,22
1263,"Norman, Jane W",12/05/2019,,6,1,1,1252,04/Jul/1986,,25
1264,"MacMillan, Simon L",19/08/2019,,2,0,1,1215,23/Sep/1976,,21
1265,"Dingley, Nishma Z",11/07/2019,,8,1,1,1243,08/Dec/1989,,24
1266,"John, Frank B",25/08/2019,,5,0,4,1236,26/Nov/1970,,21
1267,"Webb, Jill M",19/11/2019,,9,1,5,1261,14/Dec/1970,,20
1268,"Jackson, Peter B",19/07/2019,,5,0,2,1236,11/Jun/1992,,21
1269,"Andrews, Colette L",22/02/2019,,3,1,5,1223,03/Aug/1977,,23
1270,"Wynn, Jill E",21/04/2019,,10,1,1,1238,18/Sep/1968,,22
1271,"Crompton, Christopher O",06/07/2019,,6,0,2,1252,01/Jun/1964,,25
1272,"Fleet, Nazma G",19/05/2019,24/Dec/2023,1,1,2,1190,19/Oct/1989,,26
1273,"Lewis, Alan T",21/09/2019,,6,0,5,1252,31/Aug/1994,,25
1274,"Mongan, Sarah J",03/05/2019,,9,1,2,1261,02/Aug/1975,,20
1275,"Mead, Antony Z",26/05/2019,,5,0,5,1236,24/Nov/1986,,21
1276,"Robinson, John F",13/07/2019,,5,0,5,1275,18/Feb/1985,,22
1277,"Webb, Iris I",25/07/2019,,3,1,2,1223,07/Dec/1989,,23
1278,"Gibbs, Nishma Y",31/03/2019,,1,1,4,1190,09/Aug/1955,,26
1279,"Henry, Joanne D",10/07/2019,19/May/2023,8,1,1,1243,19/Dec/1976,,24
1280,"Barrett, Gordon W",20/02/2019,,8,0,4,1243,31/Aug/1980,,24
1281,"Shute, Arthur V",01/11/2019,,2,0,5,1215,29/Dec/1984,,21
1282,"Ewart, Helen F",28/05/2019,,2,1,5,1215,10/May/1973,,21
1283,"Devlin, Angela Y",05/01/2021,,6,1,4,1252,13/Nov/1991,,25
1284,"Leyland, Paul J",28/05/2020,30/Jan/2023,10,0,4,1238,30/May/1983,,22
1285,"King, Elsie G",11/10/2020,,2,1,2,1282,24/Mar/1986,,22
1286,"Richards, Samantha F",16/08/2020,,7,1,3,1209,23/Dec/1995,,22
1287,"Devlin, Chi J",20/06/2020,,2,0,4,1282,26/Apr/1974,,22
1288,"Shearer, Harry H",05/07/2020,,2,0,5,1282,25/Nov/1963,,22
1289,"Robinson, Colin J",23/07/2020,18/Jun/2021,9,0,2,1261,18/Dec/1989,,20
1290,"MacMillan, Eileen X",18/10/2020,11/Mar/2022,3,1,4,1223,22/Apr/1977,,23
1291,"Channing, David S",10/03/2020,,9,0,4,1261,17/Nov/1980,,20
1292,"Scholes, Raymond P",30/05/2020,24/Feb/2021,4,0,2,1240,28/Mar/1955,,23
1293,"Dawber, Elizabeth J",25/08/2020,,8,1,3,1243,27/Nov/1996,,24
1294,"Swart, Darren M",22/04/2020,01/Jul/2020,2,0,4,1282,06/Oct/1983,,22
1295,"Murray, Maureen Q",25/02/2020,21/Dec/2023,9,1,2,1261,17/Sep/1971,,20
1296,"Goddard, Clare L",29/08/2020,,5,1,3,1275,17/Jun/1995,,22
1297,"Massie, Adam V",24/04/2020,,1,0,1,1190,05/Sep/1977,,26
1298,"Stevenson, Timothy Z",21/07/2020,05/Oct/2021,6,0,2,1252,26/Jul/2000,,25
1299,"Gadd, George A",20/06/2020,11/Jul/2022,7,0,1,1209,18/May/1983,,22
1300,"Murray, Jeanne N",19/04/2020,,3,1,2,1223,06/Mar/1967,,23
1301,"Jackson, Bevis X",07/06/2020,26/Nov/2021,1,0,1,1297,19/Jun/1984,,27
1302,"Woolley, Gillian F",21/08/2020,,2,1,1,1282,02/Nov/1980,,22
1303,"Polizzi, Peter K",14/06/2020,27/Jan/2022,4,0,3,1240,01/Jan/1973,,23
1304,"Gore, Leigh P",22/09/2020,,1,0,2,1297,19/Mar/1978,,27
1305,"Pryde, Leonard R",23/04/2020,,10,0,2,1238,16/Dec/1976,,22
1306,"Johnson, Elisabeth U",26/07/2020,,1,1,2,1297,31/Jul/2000,,27
1307,"Scholes, Jean L",20/08/2020,,5,1,4,1275,18/Apr/1973,,22
1308,"Richards, Arthur A",15/05/2020,,10,0,2,1238,17/Jul/1978,,22
1309,"Jones, Emma X",22/10/2020,,5,1,5,1275,24/Feb/1982,,22
1310,"Parkes, Sarah M",23/05/2020,10/Jun/2021,8,1,2,1293,30/Sep/1970,,25
1311,"Pryde, Catherine T",24/04/2020,,10,1,2,1238,14/Jan/1978,,22
1312,"McCarthy, Joseph Y",28/05/2020,,5,0,1,1275,19/Jun/1986,,22
1313,"Richards, Angela W",22/07/2020,,2,1,5,1282,23/Sep/1967,,22
1314,"Ewart, Phyllis W",24/12/2020,,1,1,3,1297,28/Feb/1969,,27
1315,"Powell, Jill X",21/12/2019,,4,1,3,1303,28/Apr/1973,,24
1316,"Nielson, Patricia L",18/05/2020,,10,1,5,1238,23/Mar/1977,,22
1317,"Dingley, Katie O",17/07/2020,,4,1,4,1303,29/Jul/1980,,24
1318,"Leyland, Robert F",06/10/2020,,10,0,4,1316,25/Apr/1995,,23
1319,"MacMillan, Timothy T",07/06/2020,22/Mar/2021,5,0,5,1275,06/Aug/1975,,22
1320,"Andrews, Nazma B",16/12/2020,,5,1,4,1319,03/Feb/1988,,23
1321,"Kenney, Douglas F",13/06/2020,27/Jul/2022,7,0,4,1209,16/Mar/1990,,22
1322,"Collingwood, Leigh O",01/03/2020,,1,0,2,1297,30/Jan/1983,,27
1323,"Webb, Ian A",16/06/2020,,7,0,3,1209,27/Jul/1989,,22
1324,"Norman, Colin K",12/08/2020,,4,0,5,1303,02/Apr/1984,,24
1325,"Primrose, Julie U",30/07/2020,,8,1,2,1293,06/Apr/1953,,25
1326,"John, Catherine A",20/04/2020,,6,1,2,1298,27/Mar/1975,,26
1327,"Dawber, Jayne C",15/07/2020,,4,1,4,1303,17/Mar/1981,,24
1328,"Jones, Ripduman K",07/09/2020,,2,1,2,1313,15/Dec/1978,,23
1329,"Haigh, Miroslawa B",01/06/2020,24/May/2023,3,1,1,1300,03/Jun/1972,,24
1330,"Channing, Morag M",05/05/2020,,5,1,3,1319,19/May/1984,,23
1331,"Jackson, Bruno Y",07/07/2020,,1,0,3,1297,13/Apr/1990,,27
1332,"Pooley, Ann E",12/03/2020,,6,1,5,1298,22/Jan/1987,,26
1333,"Lloyd, Tirzah S",16/07/2020,,6,1,4,1298,11/Dec/1985,,26
1334,"Gilroy, Rajesh L",15/12/2020,,5,0,5,1319,09/Jul/1981,,23
1335,"Sheldrick, Elsie O",13/07/2020,,8,1,1,1293,02/Feb/1970,,25
1336,"Ranson, Colette V",22/11/2020,,5,1,4,1319,27/Oct/1973,,23
1337,"Housley, Christopher S",10/04/2020,,1,0,5,1331,10/Mar/1987,,28
1338,"Pryde, Leslie A",19/04/2020,,7,0,2,1323,04/Jan/1992,,23
1339,"Webb, Irene M",09/09/2020,21/Apr/2023,7,1,1,1323,22/Jan/1980,,23
1340,"Powell, Carol B",15/02/2020,,8,1,2,1293,12/Nov/1981,,25
1341,"Gadd, Gwendolyn C",27/08/2020,,3,1,1,1300,08/Dec/1992,,24
1342,"Gorton, Katie N",20/09/2020,,9,1,3,1261,25/Sep/2000,,20
1343,"Pryde, Diane M",01/11/2020,,5,1,2,1319,23/Jun/1975,,23
1344,"Powell, Chi C",19/03/2020,,1,0,2,1331,23/Aug/1987,,28
1345,"Gilroy, Michael V",04/04/2020,,7,0,2,1323,24/Apr/1977,,23
1346,"Rasul, Bruno V",01/07/2020,,6,0,3,1298,07/Oct/1991,,26
1347,"Hyslop, Lisa V",28/03/2020,,3,1,2,1300,10/Sep/1984,,24
1348,"Coombs, Elsie B",08/05/2021,,2,1,5,1313,17/Oct/1988,,23
1349,"Coppin, Roger A",16/09/2021,,4,0,5,1303,21/Sep/2001,,24
1350,"Murray, Helen J",19/03/2021,,3,1,5,1300,04/Apr/1992,,24
1351,"Hyslop, Giulio I",29/05/2021,,10,0,4,1316,26/Dec/1983,,23
1352,"Hardy, Alan I",22/11/2020,,3,0,1,1300,15/Jan/1972,,24
1353,"Cousins, Adele E",23/08/2021,,4,1,5,1303,27/Sep/1994,,24
1354,"McCarthy, Harry G",24/03/2021,,6,0,1,1298,16/Aug/1985,,26
1355,"MacMillan, Lisa B",04/07/2021,,5,1,3,1319,06/Nov/1984,,23
1356,"Kenney, Paul I",30/04/2021,,9,0,3,1342,06/Mar/1978,,21
1357,"Lovett, Emma D",04/05/2021,15/Jun/2023,8,1,3,1293,11/Mar/1965,,25
1358,"Rasul, Douglas O",30/05/2021,,8,0,2,1293,18/Feb/1980,,25
1359,"Jackson, Martin C",25/05/2021,,2,0,4,1313,12/Jan/1987,,23
1360,"Jones, Bhavna O",05/09/2021,24/Jul/2023,1,1,3,1331,11/Oct/1987,,28
1361,"Smith, Karen V",23/09/2021,,7,1,4,1323,13/Mar/1982,,23
1362,"Parke, Alan A",21/12/2021,,6,0,4,1298,23/Nov/1975,,26
1363,"Woolley, Anna N",01/05/2021,,8,1,1,1358,25/Aug/1976,,26
1364,"Mistry, Jill R",29/08/2021,,10,1,1,1316,13/Jan/1974,,23
1365,"Field, Elisabeth L",19/11/2021,,7,1,4,1323,01/Oct/1976,,23
1366,"Bennett, Joanna T",10/08/2021,,5,1,3,1355,25/May/1989,,24
1367,"Rawson, Adrian V",01/07/2021,,9,0,3,1342,26/Sep/1989,,21
1368,"Polizzi, Morag E",01/08/2021,,4,1,5,1353,13/Aug/1973,,25
1369,"Ranson, Sandra W",07/07/2021,02/Apr/2022,2,1,1,1313,20/Aug/1976,,23
1370,"Ewart, Gary O",05/05/2021,,3,0,4,1300,09/Sep/1969,,24
1371,"Mongan, Brigitte J",04/08/2021,,8,1,1,1358,27/Jul/2000,,26
1372,"Mistry, Maureen A",15/05/2021,,4,1,5,1353,28/Nov/1980,,25
1373,"Gadd, Christopher M",28/06/2021,,6,0,5,1362,27/Jul/1983,,27
1374,"Hyslop, Diana B",19/05/2021,,1,1,4,1331,22/Aug/1968,,28
1375,"Jones, Joseph F",11/04/2021,,5,0,4,1355,19/Sep/1961,,24
1376,"Turner, Samantha O",23/05/2021,,5,1,4,1355,09/Apr/1982,,24
1377,"Ranson, Harry W",22/06/2021,06/May/2022,2,0,4,1313,12/Oct/1988,,23
1378,"Marsden, Joseph N",10/04/2021,,8,0,2,1358,16/May/1984,,26
1379,"Scholes, Nuala D",25/06/2021,,7,1,3,1323,10/Sep/1983,,23
1380,"Turner, Bruno X",19/08/2021,,3,0,2,1370,31/Mar/1971,,25
1381,"Colley, Rebecca E",22/10/2021,,9,1,2,1342,20/May/1993,,21
1382,"Hulme, Julie Q",19/04/2021,,4,1,5,1353,05/May/1977,,25
1383,"Sheldrick, Miroslawa Z",17/11/2021,,9,1,4,1342,23/Jan/1969,,21
1384,"Fleet, Sandra I",23/07/2021,,7,1,3,1379,31/Dec/1971,,24
1385,"Gilroy, Carmel I",22/05/2021,,3,1,5,1370,16/Oct/1974,,25
1386,"Massie, Andrew L",02/05/2021,,1,0,3,1331,20/Jun/1984,,28
1387,"Hulme, John D",17/06/2021,,10,0,3,1316,24/Sep/1979,,23
1388,"Cousins, Steven B",07/07/2021,,5,0,4,1355,06/Nov/1982,,24
1389,"Johnson, Francis Z",17/12/2021,,9,0,3,1342,19/Dec/1990,,21
1390,"Collingwood, Alan C",06/06/2021,,6,0,3,1362,26/Jun/1985,,27
1391,"Hulme, Jane L",14/12/2020,,7,1,4,1379,16/Jan/1987,,24
1392,"Richards, Miroslawa D",15/08/2021,,6,1,5,1362,29/Dec/1985,,27
1393,"Mills, Frances E",14/06/2021,,10,1,5,1316,25/Apr/1982,,23
1394,"Hardy, Adam B",06/11/2021,,1,0,4,1331,26/Sep/1996,,28
1395,"Parkes, Darren C",20/08/2021,,5,0,5,1355,28/Jun/1982,,24
1396,"Gilroy, Nuala U",21/07/2021,,9,1,5,1342,12/Sep/1991,,21
1397,"Jackson, Jean R",29/09/2021,,5,1,2,1355,08/Mar/1972,,24
1398,"Mistry, Jeanne E",15/07/2021,,3,1,1,1370,27/Apr/1993,,25
1399,"Scholes, Kathryn B",05/10/2021,,1,1,2,1394,07/Nov/1970,,29
1400,"Nash, Olu X",17/10/2021,,10,0,2,1316,31/Dec/1971,,23
1401,"Devlin, Roger H",14/03/2021,,8,0,5,1358,23/Sep/1974,,26
1402,"Nash, Richard V",18/11/2020,,1,0,1,1394,14/Aug/1989,,29
1403,"Gorton, Sarah M",09/06/2021,,4,1,4,1353,27/Sep/1972,,25
1404,"Hulme, Adam Q",28/06/2021,13/Dec/2023,4,0,3,1353,15/Sep/1981,,25
1405,"Gilroy, Alan R",27/06/2021,,4,0,3,1353,14/Jul/1977,,25
1406,"Collingwood, Anne B",13/07/2021,,4,1,4,1405,29/May/1966,,26
1407,"Webb, Gill S",02/08/2021,,2,1,1,1313,27/Apr/1983,,23
1408,"Pryde, David O",12/12/2021,,10,0,5,1400,28/Oct/1992,,24
1409,"Lewis, Jeanne B",22/05/2021,,3,1,1,1370,23/Aug/1980,,25
1410,"Goddard, Frank M",20/04/2021,,3,0,3,1370,11/Jun/1980,,25
1411,"Morris, Antony C",05/03/2021,,6,0,4,1362,16/May/1980,,27
1412,"Woolley, Gwendolyn S",27/02/2021,,8,1,1,1358,15/Aug/1991,,26
1413,"Walmsley, Lynette Q",14/04/2021,,2,1,5,1407,11/Nov/1993,,24
1414,"Wilson, Liam Y",27/09/2021,,1,0,5,1394,30/May/1999,,29
1415,"Andrews, Joanne N",21/08/2021,,4,1,2,1405,24/Apr/1989,,26
1416,"Dawber, Rebecca I",26/08/2022,,7,1,2,1379,06/Dec/1983,,24
1417,"Cousins, George U",09/03/2022,25/May/2023,10,0,1,1400,21/Jun/1969,,24
1418,"Rutherford, Stuart Q",07/08/2022,,9,0,2,1396,19/Apr/1984,,22
1419,"Choi, Margaret Q",15/05/2022,,9,1,4,1396,15/Apr/1987,,22
1420,"Rasul, Leigh H",14/04/2023,,8,0,5,1358,10/Sep/1983,,26
1421,"Gore, Yvonne X",04/03/2022,,9,1,4,1396,17/Jan/1959,,22
1422,"Richardson, Alison O",04/01/2022,,9,1,1,1396,26/Aug/1982,,22
1423,"Ewart, Andree B",31/03/2022,,9,1,3,1396,15/Apr/1983,,22
1424,"Simpson, Brigitte I",04/07/2022,,6,1,3,1362,09/May/1969,,27
1425,"Ranson, Dimitrios F",09/01/2022,,6,0,2,1362,23/Jun/1981,,27
1426,"Sheldrick, Jeanne B",24/05/2022,,5,1,1,1397,11/Aug/1988,,25
1427,"Woodbridge, Josie B",15/12/2021,02/Mar/2023,9,1,5,1396,14/Feb/1998,,22
1428,"Pryde, Adele G",15/03/2022,,1,1,5,1394,19/Mar/2000,,29
1429,"Sheldrick, Amanda A",29/07/2022,,9,1,5,1427,26/Apr/1962,,23
1430,"Bennett, Sally R",29/05/2022,,6,1,5,1425,19/Mar/1980,,28
1431,"Coppin, Raymond C",21/04/2022,,6,0,1,1425,13/Sep/1971,,28
1432,"Polizzi, Douglas F",03/08/2022,,2,0,2,1407,07/Oct/1997,,24
1433,"Brant, Gill B",07/09/2022,,5,1,5,1397,15/Jul/1991,,25
1434,"Parrett, Gordon H",31/07/2022,,4,0,1,1405,27/Apr/1964,,26
1435,"Pooley, Samantha E",28/03/2022,,4,1,4,1405,16/Nov/1984,,26
1436,"Polizzi, Iris R",08/03/2022,,4,1,3,1405,13/Mar/2002,,26
1437,"Devlin, Richard G",22/02/2022,,7,0,2,1379,01/Jan/1995,,24
1438,"Ranson, Kay M",01/05/2022,29/Apr/2023,6,1,3,1425,25/Dec/1981,,28
1439,"Jackson, Rosalie W",12/10/2022,,9,1,4,1427,05/Mar/1995,,23
1440,"Marsden, Lynnette H",25/12/2022,,5,1,1,1397,07/Jun/1985,,25
1441,"Shute, Venetia M",26/07/2022,,4,1,5,1405,04/Feb/1988,,26
1442,"Ranson, Harry E",22/09/2022,,3,0,1,1370,22/Aug/1982,,25
1443,"Housley, Antony D",06/03/2022,,6,0,1,1425,18/Dec/1989,,28
1444,"Gorton, Carmel F",10/10/2022,,3,1,5,1442,22/Mar/1975,,26
1445,"Lewis, Robert A",03/02/2022,,10,0,5,1400,14/Mar/1989,,24
1446,"Murray, Kevin I",23/08/2022,,2,0,1,1407,20/Aug/1977,,24
1447,"Wynn, Daniel U",14/05/2022,,8,0,5,1420,22/Jan/1985,,27
1448,"Nash, Leonard M",30/05/2022,,4,0,5,1441,28/Jan/1973,,27
1449,"Coombs, Gabriele Q",11/10/2022,,10,1,3,1400,30/Jan/1987,,24
1450,"Bland, Christopher H",17/07/2022,,6,0,5,1425,01/Jan/1985,,28
1451,"Gore, Chi X",14/04/2022,,10,0,4,1400,16/Aug/1993,,24
1452,"Ewart, Rebecca T",14/03/2022,,4,1,3,1441,23/Dec/1984,,27
1453,"Watt, Darren N",06/01/2023,20/Feb/2023,10,0,5,1400,05/May/1979,,24
1454,"Stevenson, Bevis Y",09/12/2022,,4,0,2,1441,12/Sep/1986,,27
1455,"Wright, Arthur T",01/06/2022,,2,0,1,1407,21/Aug/1970,,24
1456,"Gibbs, Andrew K",17/04/2022,,2,0,4,1407,10/Aug/1992,,24
1457,"Pooley, Gabriele B",20/06/2022,,9,1,3,1427,12/Mar/1984,,23
1458,"Stevenson, Bevis N",17/06/2022,,1,0,3,1394,04/Oct/1989,,29
1459,"Massie, Leigh T",27/04/2022,,9,0,1,1427,19/May/1963,,23
1460,"Smith, Gwendolyn S",08/09/2022,,1,1,1,1394,01/Feb/1997,,29
1461,"Kenney, Jill B",30/07/2022,,9,1,3,1427,05/Aug/1984,,23
1462,"Powell, Tracey E",06/09/2022,,3,1,4,1442,04/Aug/2001,,26
1463,"Rutherford, Antony U",06/04/2022,,5,0,5,1397,16/Feb/1990,,25
1464,"Parkes, Helen G",19/10/2022,,3,1,2,1442,03/Aug/1979,,26
1465,"Ranson, George G",30/05/2022,,6,0,4,1425,19/Sep/1973,,28
1466,"Brant, Colin L",03/06/2022,,7,0,2,1379,05/Oct/1994,,24
1467,"Henry, Gordon U",12/12/2022,,3,0,2,1442,10/Jul/1987,,26
1468,"Marsden, Ripduman T",22/07/2022,,10,1,2,1453,04/Oct/1976,,25
1469,"Scholes, Edward U",22/07/2022,,4,0,2,1441,06/Oct/2000,,27
1470,"King, Alan I",16/03/2022,,5,0,3,1397,22/Mar/1999,,25
1471,"Seabrook, Kathleen N",25/06/2022,,6,1,1,1465,27/Oct/2000,,29
1472,"Shelley, Sharmin A",22/05/2022,,3,1,4,1442,23/Jun/1984,,26
1473,"Gadd, Arthur G",01/04/2022,,10,0,5,1453,29/Aug/1987,,25
1474,"Mistry, Hannah A",24/04/2022,,1,1,2,1460,31/Dec/1990,,30
1475,"Nielson, Christopher O",16/07/2022,,4,0,4,1441,21/Jul/2002,,27
1476,"Seabrook, Karen C",08/07/2022,,5,1,5,1397,25/Apr/1985,,25
1477,"Mills, Colin X",13/09/2022,,3,0,4,1442,24/Dec/1973,,26
1478,"McCarthy, Adrian S",21/07/2022,,7,0,2,1379,12/Jun/2002,,24
1479,"Standen, Grace Q",08/05/2022,,2,1,5,1407,19/Aug/1983,,24
1480,"Brant, Gabriele A",22/06/2022,,10,1,3,1453,24/Jul/1994,,25
1481,"Massie, Herbert Y",27/06/2022,,7,0,4,1478,26/Oct/1972,,25
1482,"Barrett, Christopher V",19/04/2022,,3,0,1,1477,28/Nov/1990,,27
1483,"McCarthy, Alan F",19/04/2022,,10,0,4,1453,20/Jan/1981,,25
1484,"Leyland, Tirzah E",27/05/2022,,8,1,3,1420,10/Feb/1973,,27
1485,"Gibbs, Bhavna K",25/12/2022,,9,1,3,1427,11/Oct/1984,,23
1486,"Richards, Elsie G",15/11/2022,,2,1,1,1479,14/Oct/1985,,25
1487,"Sheldrick, Diane I",03/05/2022,,8,1,2,1420,22/Aug/1980,,27
1488,"Hyslop, Adrian O",25/08/2023,,6,0,1,1465,08/Apr/1991,,29
1489,"Rutherford, Judy T",16/07/2023,,4,1,2,1441,20/Sep/1963,,27
1490,"Fleet, Richard W",19/06/2023,,3,0,1,1477,27/Feb/1972,,27
1491,"Watt, Anastasia M",27/06/2023,,10,1,2,1453,13/Sep/1976,,25
1492,"Rawson, Samantha Z",13/02/2023,,5,1,1,1476,05/Jun/1968,,26
1493,"Wright, Gary L",18/04/2023,,4,0,4,1489,06/Nov/1984,,28
1494,"Ranson, Darren S",05/07/2023,,3,0,4,1477,24/Feb/1973,,27
1495,"Turner, Douglas Z",18/05/2023,,10,0,4,1453,15/Nov/1963,,25
1496,"Andrews, Lynnette J",20/07/2023,,2,1,2,1479,23/Nov/1978,,25
1497,"Leyland, Julie Z",21/08/2023,,7,1,2,1478,18/Aug/1986,,25
1498,"McCarthy, Alison U",22/06/2023,,2,1,2,1479,08/Nov/1982,,25
1499,"Shute, John R",29/11/2023,,10,0,2,1495,12/Jul/1995,,26
1500,"Sheldrick, Laura R",18/06/2023,,7,1,5,1478,08/Feb/1989,,25
1501,"Wynn, Leigh X",07/06/2023,,6,0,5,1465,05/Jan/1977,,29
1502,"Leyland, Arthur N",13/10/2023,,10,0,4,1495,11/Jan/1969,,26
1503,"Henry, Graham N",30/01/2023,17/Aug/2023,7,0,4,1478,03/Mar/1990,,25
1504,"Coombs, Joanne X",24/12/2022,,4,1,5,1489,14/Mar/1987,,28
1505,"Turner, David L",15/09/2023,,5,0,5,1476,13/Apr/1988,,26
1506,"Mead, Gabriele N",03/08/2023,,1,1,5,1460,06/Jun/1983,,30
1507,"Bennett, Frances R",27/07/2023,,7,1,2,1478,10/Oct/1985,,25
1508,"Marsden, Lynnette D",11/07/2023,,8,1,5,1420,25/Sep/1979,,27
1509,"Brant, William W",09/09/2023,,2,0,3,1479,05/Oct/1996,,25
1510,"Woolley, Daniel C",01/04/2023,,3,0,5,1477,12/Nov/1984,,27
1511,"Richardson, Bruno X",28/04/2023,,10,0,1,1495,21/May/1985,,26
1512,"Woodbridge, Anna E",20/11/2022,,6,1,2,1465,22/Aug/1983,,29
1513,"Rawson, David W",11/09/2023,,5,0,2,1476,25/Nov/1992,,26
1514,"King, Joseph U",11/09/2023,,4,0,2,1489,29/Jan/1978,,28
1515,"Lewis, Julie Z",18/06/2023,,6,1,4,1465,25/Oct/1995,,29
1516,"Mills, Venetia G",09/04/2023,,8,1,4,1420,24/Oct/1984,,27
1517,"Bennett, Brenda D",12/06/2023,,8,1,5,1420,27/Mar/1980,,27
1518,"Massie, Douglas J",06/08/2023,,9,0,4,1485,29/Jul/1963,,24
1519,"Seabrook, Colette R",09/06/2023,,8,1,3,1517,26/Feb/1982,,28
1520,"Pooley, Simon A",12/02/2023,,9,0,5,1485,31/Dec/1988,,24
1521,"Johnson, Joanna L",19/04/2023,,5,1,3,1476,02/Feb/1968,,26
1522,"Massie, Steven P",19/07/2023,,3,0,1,1477,18/Jan/1997,,27
1523,"Roberts, Rajesh P",03/10/2023,,10,0,3,1495,20/Mar/1969,,26
1524,"Goddard, Robert R",13/06/2023,,9,0,1,1485,17/Jan/1990,,24
1525,"Jarvis, Patricia R",15/08/2023,,4,1,2,1489,22/Jun/1988,,28
1526,"Hulme, Antony E",22/05/2023,,3,0,2,1477,23/Jun/1984,,27
1527,"Mills, Steven O",30/04/2023,,5,0,3,1476,11/Mar/1993,,26
1528,"Mongan, Robert Q",19/08/2023,,1,0,1,1460,10/Sep/1986,,30
1529,"Pryde, Gary J",12/08/2023,,2,0,2,1479,26/Jul/1978,,25
1530,"Scholes, Bevis S",06/03/2023,,2,0,4,1479,21/Oct/1994,,25
1531,"Sheldrick, Harry E",17/04/2023,,2,0,4,1530,21/Nov/1987,,26
1532,"Walmsley, Chi D",17/03/2023,,3,0,1,1526,12/Sep/1986,,28
1533,"Murray, Roger E",22/09/2023,,1,0,2,1460,10/Oct/1983,,30
1534,"Bland, Catherine B",30/04/2023,,9,1,5,1485,15/May/1981,,24
1535,"Bennett, Maureen R",05/04/2023,,4,1,5,1489,08/Apr/1976,,28
1536,"Sheldrick, Andrew F",23/01/2024,,8,0,1,1517,27/Oct/1988,,28
1537,"Gore, Francis E",06/06/2023,,5,0,4,1476,23/May/1993,,26
1538,"Jackson, George C",13/05/2023,,7,0,2,1478,20/Feb/1987,,25
1539,"Ewart, Karen W",21/05/2023,,3,1,5,1526,24/Aug/1961,,28
1540,"Hyslop, Kathryn Z",02/06/2023,,9,1,3,1485,17/Aug/1991,,24
1541,"Scholes, Chi O",27/05/2023,,7,0,3,1538,22/Jun/1986,,26
1542,"Coppin, Anna L",24/03/2023,,10,1,1,1495,26/May/1987,,26
1543,"Ranson, Harry L",09/09/2023,,2,0,3,1530,07/Jan/1988,,26
1544,"Scholes, Grace E",26/11/2023,,1,1,1,1460,08/Jan/2000,,30
1545,"Channing, Sharmin L",29/07/2023,,10,1,2,1495,01/Dec/1993,,26
1546,"Wright, Kevin P",08/07/2023,,3,0,1,1526,21/Jun/1972,,28
1547,"Parke, Paul O",12/02/2024,,5,0,4,1537,30/May/1988,,27
1548,"Jones, Tirzah T",18/02/2023,,8,1,5,1517,20/Sep/1970,,28
1549,"Deering, Leonard J",05/08/2023,,5,0,1,1537,11/Mar/1983,,27
1550,"Lamb, Joseph H",05/10/2023,,4,0,5,1489,03/Dec/1982,,28
1551,"Barrett, Timothy Q",09/06/2023,,5,0,1,1537,02/Jul/1972,,27
1552,"Parkes, Paulin Z",04/04/2023,,10,0,2,1545,12/Dec/1983,,27
1553,"Shute, Clare F",21/04/2023,,8,1,4,1517,14/Jul/1996,,28
1554,"Mead, Daniel F",10/02/2023,,6,0,4,1465,17/Jan/1975,,29
1555,"Norman, Harry L",14/06/2023,,6,0,4,1554,08/Jul/2002,,30
1556,"King, Morag P",23/05/2023,,9,1,3,1485,01/Dec/1977,,24
1557,"King, Raymond L",15/06/2023,,9,0,4,1556,04/Dec/1987,,25
1558,"Shearer, Dimitrios Q",01/11/2023,,3,0,1,1526,21/May/1990,,28
1559,"Shute, Phyllis H",12/07/2023,,1,1,1,1460,01/Oct/1974,,30
1560,"Scholes, Ripduman K",22/04/2023,,1,1,4,1559,11/May/1971,,31
1561,"Rawson, Elisabeth K",07/03/2023,,6,1,3,1554,25/Aug/1982,,30
1562,"Mongan, Gabriele T",01/07/2023,,2,1,5,1530,15/Nov/1974,,26
